District,Number_of_Cases,Week_Start_Date,Month,Year,Week,Week_End_Date,Avg Max Temp (°C),Avg Min Temp (°C),Avg Apparent Max Temp (°C),Avg Apparent Min Temp (°C),Total Precipitation (mm),Total Rain (mm),Avg Wind Speed (km/h),Max Wind Gusts (km/h),Weather Code,Avg Daylight Duration (hours),Avg Sunrise Time,Avg Sunset Time
Puttalam,37,2/12/2024,2,2024,7,2/19/2024,33.0625,23.75,36.725,27.175,5.4,5.4,20.25,50.4,51,11.87291667,388,1100
Puttalam,20,2/19/2024,2,2024,8,2/26/2024,33.575,23.8625,38.4875,27.85,4.7,4.7,17.7,51.1,1,11.91666667,386,1101
Puttalam,24,2/26/2024,2,2024,9,3/4/2024,34.375,23.8625,37.65,27.4625,1.7,1.7,19.675,51.1,2,11.97291667,383,1101
Puttalam,30,3/4/2024,3,2024,10,3/11/2024,33.7875,23.1375,38.8,26.9875,1.4,1.4,16.95,42.5,1,12.02083333,380,1101
Puttalam,13,3/11/2024,3,2024,11,3/18/2024,34.5375,23.725,39.375,27.725,0.9,0.9,16.65,42.5,51,12.06666667,377,1101
Puttalam,14,3/18/2024,3,2024,12,3/25/2024,35.2125,24.275,40.15,28.275,24.1,24.1,16.475,40.3,51,12.125,373,1100
Puttalam,22,3/25/2024,3,2024,13,4/1/2024,33.975,24.55,40.5625,29.2375,29.4,29.4,15.25,41.8,51,12.175,369,1100
Puttalam,13,4/1/2024,4,2024,14,4/8/2024,32.9375,25.1125,39.9875,30.6875,19.2,19.2,13.9875,39.6,53,12.23333333,366,1100
Puttalam,11,4/8/2024,4,2024,15,4/15/2024,34.55,24.9,40.55,29.775,42.5,42.5,16.1,43.2,63,12.27708333,362,1099
Puttalam,12,4/8/2024,4,2024,15,4/15/2024,34.55,24.9,40.55,29.775,42.5,42.5,16.1,43.2,63,12.27708333,362,1099
Puttalam,9,4/15/2024,4,2024,16,4/22/2024,32.875,25.1125,39.7375,30.1,37,37,14.95,41.4,51,12.32708333,359,1099
Puttalam,9,4/22/2024,4,2024,17,4/29/2024,33.825,25.4625,41.3375,31.1375,27.7,27.7,14.55,37.8,53,12.36875,356,1099
Puttalam,7,4/29/2024,4,2024,18,5/6/2024,33.5875,26.4625,40.4375,32.0125,22.4,22.4,18.0875,45.4,51,12.42083333,354,1099
Puttalam,7,5/6/2024,5,2024,19,5/13/2024,32.9875,25.825,39.7,30.875,76.6,76.6,15.2,42.8,61,12.4625,352,1100
Puttalam,15,5/13/2024,5,2024,20,5/20/2024,30.4375,24.725,36.7375,29.975,232.6,232.6,14.5875,41.4,63,12.49791667,351,1101
Puttalam,12,5/20/2024,5,2024,21,5/27/2024,29.675,25.9,33.3625,29.2375,168.2,168.2,28.625,69.1,63,12.53125,351,1102
Puttalam,5,5/27/2024,5,2024,22,6/3/2024,30.3625,26.1625,35.2625,30.1,40.4,40.4,25.625,61.9,53,12.55833333,351,1104
Puttalam,9,6/3/2024,6,2024,23,6/10/2024,29.85,25.7125,34.3375,29.3875,30.2,30.2,25.025,55.8,55,12.57708333,351,1106
Puttalam,13,6/10/2024,6,2024,24,6/17/2024,30.125,26.575,34.725,30.2125,23.5,23.5,25.4,56.9,51,12.5875,352,1108
Puttalam,15,6/17/2024,6,2024,25,6/24/2024,29.7,26.3625,33.775,29.525,43.2,43.2,26.65,59,51,12.59166667,354,1109
Puttalam,22,6/24/2024,6,2024,26,7/1/2024,29.375,26.175,33.475,29.5375,26.7,26.7,25.3625,62.6,51,12.58541667,355,1110
Puttalam,17,7/1/2024,7,2024,27,7/8/2024,29.6125,25.575,34.225,29.275,27.2,27.2,23.2875,50,61,12.575,357,1112
Puttalam,21,7/8/2024,7,2024,28,7/15/2024,29.5,26.1625,33.7625,29.625,41.3,41.3,25.1,54.7,51,12.54791667,359,1112
Puttalam,19,7/15/2024,7,2024,29,7/22/2024,29.5125,26.7125,33.375,29.9375,22.3,22.3,26.1125,63.4,51,12.525,360,1112
Ratnapura,5,1/1/2007,1,2007,1,1/8/2007,28.4,19.7625,33.4625,22.3375,2.1,2.1,6.35,24.5,3,11.74583333,380,1085
Ratnapura,3,1/8/2007,1,2007,2,1/15/2007,28.35,22.1875,34.5375,26.275,50.4,50.4,4.725,29.2,63,11.76458333,383,1089
Ratnapura,2,1/15/2007,1,2007,3,1/22/2007,29.4875,20.7125,35.05,23.8875,2.2,2.2,7.2625,21.6,51,11.78541667,385,1092
Ratnapura,2,1/22/2007,1,2007,4,1/29/2007,29.3125,20.6,34.875,23.8625,19.5,19.5,8.0625,36.4,2,11.81458333,386,1094
Ratnapura,3,1/29/2007,1,2007,5,2/5/2007,29.8375,20.5625,35.5125,23.775,4.2,4.2,8.625,34.2,51,11.83958333,386,1097
Ratnapura,4,2/5/2007,2,2007,6,2/12/2007,29.8875,20.55,35.7,23.8375,3.4,3.4,9.25,30.6,51,11.87708333,386,1098
Ratnapura,2,2/12/2007,2,2007,7,2/19/2007,29.5875,21.575,35.7125,25.475,2.8,2.8,8.825,27.4,51,11.91458333,384,1099
Ratnapura,2,2/19/2007,2,2007,8,2/26/2007,29.875,21,35.65,24.1875,18.1,18.1,8.0625,31.7,51,11.94791667,383,1100
Ratnapura,1,2/26/2007,2,2007,9,3/5/2007,30.2125,21.1375,36.95,24.7,49.2,49.2,7.325,28.1,61,11.9875,380,1100
Ratnapura,4,3/5/2007,3,2007,10,3/12/2007,30.6625,21.4875,36.825,25.125,5.1,5.1,7.775,24.1,51,12.03541667,377,1100
Ratnapura,6,3/12/2007,3,2007,11,3/19/2007,30.3875,21.8125,38.2625,25.8125,48.4,48.4,6.5375,25.9,51,12.08125,374,1099
Ratnapura,3,3/19/2007,3,2007,12,3/26/2007,30.7375,21.35,36.8375,24.9625,4,4,9.725,28.4,51,12.12291667,371,1098
Ratnapura,0,3/26/2007,3,2007,13,4/2/2007,31.0375,22,37.7625,25.8125,27.7,27.7,9.6,29.9,51,12.16666667,368,1098
Ratnapura,0,4/2/2007,4,2007,14,4/9/2007,29.275,22.8875,36.1,27.475,174.2,174.2,7.675,28.4,63,12.2125,364,1097
Ratnapura,3,4/9/2007,4,2007,15,4/16/2007,27.9875,22.975,34.25,27.675,151.2,151.2,9.575,35.6,63,12.25416667,361,1096
Ratnapura,3,4/16/2007,4,2007,16,4/23/2007,29.7375,22.6875,36.725,27.2375,31.9,31.9,9.875,27.4,63,12.28958333,358,1096
Ratnapura,0,4/23/2007,4,2007,17,4/30/2007,29.4625,22.8625,36.7,27.6,83.5,83.5,9.6875,28.4,63,12.33125,356,1096
Ratnapura,3,4/30/2007,4,2007,18,5/7/2007,29.075,23.6875,35.5,28.7625,64,64,13.7,38.9,61,12.36666667,354,1096
Ratnapura,4,5/7/2007,5,2007,19,5/14/2007,28.525,23.9625,33.875,28.9,82.7,82.7,16.85,45,61,12.40625,352,1096
Ratnapura,3,5/14/2007,5,2007,20,5/21/2007,29.1375,23.1875,34.675,28.025,21.2,21.2,15.2375,39.2,51,12.43541667,351,1097
Ratnapura,2,5/21/2007,5,2007,21,5/28/2007,28.5375,23.725,34.9,28.8125,51.6,51.6,11.85,35.6,61,12.46458333,351,1098
Ratnapura,2,5/28/2007,5,2007,22,6/4/2007,28.7375,23.25,34.2875,27.85,49.4,49.4,13.95,37.8,53,12.48541667,351,1100
Ratnapura,2,6/4/2007,6,2007,23,6/11/2007,28.375,23.55,34.075,28.3375,92.4,92.4,13.9625,42.8,63,12.5,352,1102
Ratnapura,3,6/11/2007,6,2007,24,6/18/2007,27.5,23.35,32.1,27.425,129.5,129.5,16.6375,54.7,63,12.50833333,353,1103
Ratnapura,9,6/18/2007,6,2007,25,6/25/2007,27.3875,23.1,32.4375,26.9,106.4,106.4,15.2625,55.4,61,12.5125,354,1105
Ratnapura,5,6/25/2007,6,2007,26,7/2/2007,28.1375,23.375,33.6875,28,45.9,45.9,14.175,47.5,53,12.50833333,356,1106
Ratnapura,6,7/2/2007,7,2007,27,7/9/2007,28.475,23.05,34.15,27.1875,55.6,55.6,16.425,56.9,53,12.5,357,1107
Ratnapura,12,7/9/2007,7,2007,28,7/16/2007,27.85,23.125,33.0125,27.4375,58.2,58.2,15.85,49.7,53,12.47708333,359,1108
Ratnapura,5,7/16/2007,7,2007,29,7/23/2007,26.925,22.675,31.2,26.375,110.2,110.2,16.625,53.6,63,12.45625,360,1108
Ratnapura,19,7/23/2007,7,2007,30,7/30/2007,26.9625,22.1375,31.65,26.125,58.7,58.7,14.15,42.5,61,12.43541667,361,1107
Ratnapura,14,7/30/2007,7,2007,31,8/6/2007,27.7875,22.5625,33.25,27.025,29.4,29.4,13.65,39.6,53,12.40833333,362,1106
Ratnapura,20,8/6/2007,8,2007,32,8/13/2007,28.075,22.575,33.025,26.725,53.1,53.1,17.6375,46.4,53,12.36458333,363,1104
Ratnapura,5,8/13/2007,8,2007,33,8/20/2007,27.8,22.525,32.5125,26.8375,35.9,35.9,16.0125,41.4,53,12.33333333,362,1102
Ratnapura,3,8/20/2007,8,2007,34,8/27/2007,27.525,22.5625,32.7625,26.85,82.1,82.1,14.6625,43.6,63,12.29375,362,1099
Ratnapura,6,8/27/2007,8,2007,35,9/3/2007,27.325,22.6875,32.6,27.0625,133.4,133.4,13.575,48.6,63,12.25416667,361,1096
Ratnapura,14,9/3/2007,9,2007,36,9/10/2007,27.825,22.75,33.5125,26.9,98.2,98.2,12.5875,42.1,61,12.2125,360,1093
Ratnapura,11,9/10/2007,9,2007,37,9/17/2007,27.775,22.8625,33.025,26.9875,87.7,87.7,15.075,46.4,63,12.17083333,359,1089
Ratnapura,7,9/17/2007,9,2007,38,9/24/2007,27.1625,23.025,31.7,27.0125,84.6,84.6,18.4125,51.1,61,12.12916667,357,1085
Ratnapura,14,9/24/2007,9,2007,39,10/1/2007,28.15,22.7,33.55,27.275,45.7,45.7,15.3375,43.6,53,12.08958333,356,1082
Ratnapura,13,10/1/2007,10,2007,40,10/8/2007,26.6625,22.7125,31.275,26.9,100.6,100.6,15.525,45.4,63,12.04166667,355,1078
Ratnapura,12,10/8/2007,10,2007,41,10/15/2007,27.725,21.95,33.325,26.1625,66.5,66.5,12.5625,43.6,53,12.00208333,355,1075
Ratnapura,1,10/15/2007,10,2007,42,10/22/2007,27.15,22.325,32.425,26.55,111.7,111.7,11.525,42.1,61,11.95416667,355,1072
Ratnapura,5,10/22/2007,10,2007,43,10/29/2007,27.4125,22.3,32.6375,26.3625,94.6,94.6,14.45,54,63,11.91666667,355,1070
Ratnapura,9,10/29/2007,10,2007,44,11/5/2007,28.0875,22.1625,33.6125,26.1125,63.6,63.6,12.775,54,51,11.88333333,355,1068
Ratnapura,3,11/5/2007,11,2007,45,11/12/2007,28.1625,21.775,33.725,25.8375,41,41,11.0875,31.7,53,11.85,356,1067
Ratnapura,5,11/12/2007,11,2007,46,11/19/2007,29.175,20.4375,34.475,23.525,10.7,10.7,8.825,32,1,11.8125,358,1067
Ratnapura,9,11/19/2007,11,2007,47,11/26/2007,28.5125,21.85,34.8625,25.95,76.3,76.3,7.3875,30.6,63,11.79166667,360,1068
Ratnapura,10,11/26/2007,11,2007,48,12/3/2007,29.0875,20.7625,35.125,24.275,15,15,6.65,23.8,51,11.76666667,363,1069
Ratnapura,5,12/3/2007,12,2007,49,12/10/2007,29.45,21.2375,35.8375,24.925,24.9,24.9,6.275,29.5,61,11.75,366,1071
Ratnapura,9,12/10/2007,12,2007,50,12/17/2007,27.9875,22.2,33.4125,26.25,64.8,64.8,8.025,32,63,11.73958333,370,1074
Ratnapura,7,12/17/2007,12,2007,51,12/24/2007,27.4875,21.9125,33.7,26.1875,134.2,134.2,6.875,31,63,11.73333333,374,1078
Ratnapura,4,12/24/2007,12,2007,52,12/31/2007,28.075,20.1,33.25,23.1875,4.6,4.6,8.7875,25.9,51,11.7375,377,1081
Ratnapura,3,12/31/2007,12,2007,1,1/7/2008,27.925,21.2,33.1875,24.6875,57.2,57.2,7.425,27.4,63,11.74583333,380,1085
Ratnapura,5,1/7/2008,1,2008,2,1/14/2008,27.3,21.7875,33.25,25.925,88.9,88.9,5.5,27.7,63,11.76041667,382,1088
Ratnapura,3,1/14/2008,1,2008,3,1/21/2008,28.0875,19.6625,33.3125,22.4125,17.2,17.2,6.275,23.8,3,11.77916667,384,1091
Ratnapura,2,1/21/2008,1,2008,4,1/28/2008,28.45,20.775,34.05,24.2375,30.8,30.8,8.925,29.5,51,11.80625,386,1094
Ratnapura,2,1/28/2008,1,2008,5,2/4/2008,29.1,21.575,34.2625,25.3625,6.7,6.7,9.6875,29.5,2,11.83333333,386,1096
Ratnapura,14,2/4/2008,2,2008,6,2/11/2008,28.85,22.0375,34.775,26.175,62.4,62.4,6.4,22,61,11.87291667,386,1098
Ratnapura,7,2/11/2008,2,2008,7,2/18/2008,29.5875,20.75,37.2125,24.1125,101.1,101.1,6.35,28.1,63,11.90625,385,1099
Ratnapura,2,2/18/2008,2,2008,8,2/25/2008,29.1875,19.5625,35.1125,22.3625,8.1,8.1,8.125,23.8,51,11.94375,383,1100
Ratnapura,4,2/25/2008,2,2008,9,3/3/2008,28.5375,20.55,34.7,23.875,112.3,112.3,9.15,27.7,63,11.98125,381,1100
Ratnapura,4,3/3/2008,3,2008,10,3/10/2008,27.9375,21.375,34.2875,25.325,91.1,91.1,6.4125,27,61,12.025,378,1100
Ratnapura,2,3/10/2008,3,2008,11,3/17/2008,27.6625,22.0625,33.8,26.3,150.1,150.1,8.45,29.9,63,12.07291667,375,1099
Ratnapura,1,3/17/2008,3,2008,12,3/24/2008,28.275,22.475,33.825,26.125,74.3,74.3,13.2375,41,63,12.11666667,372,1099
Ratnapura,4,3/24/2008,3,2008,13,3/31/2008,28.6375,22.2,35.2875,26.5875,28.5,28.5,10.1625,31,61,12.1625,368,1098
Ratnapura,1,3/31/2008,3,2008,14,4/7/2008,29.0625,21.875,36.0875,25.9875,86.1,86.1,9.25,29.5,63,12.20208333,365,1097
Ratnapura,0,4/7/2008,4,2008,15,4/14/2008,28.3625,22.05,34.85,26.1875,200.3,200.3,9.7125,28.1,63,12.24583333,362,1096
Ratnapura,1,4/14/2008,4,2008,16,4/21/2008,29.4125,22.275,36.725,26.75,199.5,199.5,10.3,30.2,65,12.27916667,359,1096
Ratnapura,3,4/21/2008,4,2008,17,4/28/2008,28.25,22.8625,34.95,27.5,98.3,98.3,11.2,32,63,12.325,356,1096
Ratnapura,4,4/28/2008,4,2008,18,5/5/2008,27.9,23.425,34.2125,28.5625,68.7,68.7,12.8375,41,61,12.35833333,354,1096
Ratnapura,4,5/5/2008,5,2008,19,5/12/2008,27.8625,23.05,33.6,27.75,54.8,54.8,12.8125,38.2,61,12.39791667,352,1096
Ratnapura,1,5/12/2008,5,2008,20,5/19/2008,28.0375,23.2,33.9625,27.9,68,68,14.275,39.2,61,12.42916667,351,1097
Ratnapura,4,5/19/2008,5,2008,21,5/26/2008,28.7125,22.95,34.6625,27.7125,42,42,13.275,33.1,61,12.46041667,351,1098
Ratnapura,2,5/26/2008,5,2008,22,6/2/2008,27.825,23.0125,33.0625,27.525,97.7,97.7,14.0125,44.6,63,12.48333333,351,1100
Ratnapura,5,6/2/2008,6,2008,23,6/9/2008,27.925,23.025,33.075,27.5125,105,105,14.2,45.4,63,12.49583333,352,1101
Ratnapura,1,6/9/2008,6,2008,24,6/16/2008,28.6125,23.125,33.5125,27.625,54,54,15.775,48.2,61,12.50833333,353,1103
Ratnapura,2,6/16/2008,6,2008,25,6/23/2008,27.8375,22.8,33.3,27.3125,59.6,59.6,14.375,40.3,53,12.51041667,354,1105
Ratnapura,0,6/23/2008,6,2008,26,6/30/2008,27.65,22.65,32.4125,27.0875,65.2,65.2,16.025,44.6,61,12.51041667,355,1106
Ratnapura,34,6/30/2008,6,2008,27,7/7/2008,28.025,22.775,33.3625,27.05,65.7,65.7,14.4125,47.2,61,12.50208333,357,1107
Ratnapura,11,7/7/2008,7,2008,28,7/14/2008,27.7375,22.5375,32.9375,26.8125,66.6,66.6,14.8875,47.5,61,12.48125,359,1108
Ratnapura,10,7/14/2008,7,2008,29,7/21/2008,26.9625,22.6,31.1375,26.5375,120.2,120.2,16.4125,48.6,63,12.45833333,360,1108
Ratnapura,6,7/21/2008,7,2008,30,7/28/2008,26.85,22.35,31.2,26.1875,73.7,73.7,17.5625,54.4,61,12.43958333,361,1107
Ratnapura,2,7/28/2008,7,2008,31,8/4/2008,27.5625,22.275,32.75,26.4,60.3,60.3,15.7375,50,53,12.4125,362,1106
Ratnapura,5,8/4/2008,8,2008,32,8/11/2008,27.4625,22.3,32.4125,26.45,33.6,33.6,16.825,43.6,53,12.37083333,362,1105
Ratnapura,4,8/11/2008,8,2008,33,8/18/2008,27.95,22.075,33.55,26.35,63.5,63.5,13.9875,46.1,61,12.3375,362,1102
Ratnapura,5,8/18/2008,8,2008,34,8/25/2008,27.8625,22.0625,33.125,26.35,56,56,14.525,42.5,63,12.30416667,362,1100
Ratnapura,6,8/25/2008,8,2008,35,9/1/2008,27.1,22.3375,32.5875,26.675,111.8,111.8,12.3625,40.3,63,12.26041667,361,1097
Ratnapura,5,9/1/2008,9,2008,36,9/8/2008,27.675,22.2875,33.0375,26.525,45.6,45.6,13.375,42.5,61,12.21875,360,1093
Ratnapura,1,9/8/2008,9,2008,37,9/15/2008,27.7875,22.4875,32.95,26.55,53.8,53.8,16.225,51.5,53,12.17916667,359,1090
Ratnapura,3,9/15/2008,9,2008,38,9/22/2008,28.4875,21.925,33.375,25.9875,11.4,11.4,15.225,38.9,51,12.13541667,358,1086
Ratnapura,1,9/22/2008,9,2008,39,9/29/2008,28.6875,22.1625,33.9875,26.35,15.8,15.8,13.8875,37.4,51,12.09583333,356,1082
Ratnapura,3,9/29/2008,9,2008,40,10/6/2008,29.15,21.3375,34.2625,24.725,6,6,12.6125,32.8,2,12.05208333,355,1079
Ratnapura,3,10/6/2008,10,2008,41,10/13/2008,28.875,22.125,35.2125,26.5,106.3,106.3,10.3375,28.4,63,12.01041667,355,1075
Ratnapura,0,10/13/2008,10,2008,42,10/20/2008,28.7375,22.7625,35,27.3875,192.1,192.1,9.6375,29.2,63,11.96041667,355,1072
Ratnapura,1,10/20/2008,10,2008,43,10/27/2008,27.3375,22.9125,32.25,27.3,157.8,157.8,15.4375,44.6,63,11.92083333,355,1070
Ratnapura,4,10/27/2008,10,2008,44,11/3/2008,28.8875,20.675,33.85,23.9875,5.9,5.9,12.05,40.3,1,11.88958333,355,1068
Ratnapura,10,11/3/2008,11,2008,45,11/10/2008,29.5875,20.9875,35.2375,24.45,35.4,35.4,8.325,27.7,1,11.85416667,356,1067
Ratnapura,2,11/10/2008,11,2008,46,11/17/2008,28.6375,22,33.675,25.775,52.2,52.2,11.525,36.7,63,11.81666667,358,1067
Ratnapura,2,11/17/2008,11,2008,47,11/24/2008,28.0125,22.1125,33.725,26.3125,158.4,158.4,8.1125,32.8,63,11.79375,360,1067
Ratnapura,4,11/24/2008,11,2008,48,12/1/2008,27.25,22.6125,32.1625,26.5625,177.6,177.6,12.3625,43.9,61,11.76875,363,1069
Ratnapura,1,12/1/2008,12,2008,49,12/8/2008,28.1875,21.7875,33.7125,25.6125,124.3,124.3,11.475,33.8,63,11.75208333,366,1071
Ratnapura,13,12/8/2008,12,2008,50,12/15/2008,28.3625,21.4125,34.225,25.35,71.5,71.5,8.575,33.1,61,11.74375,369,1074
Ratnapura,6,12/15/2008,12,2008,51,12/22/2008,28.1125,21.45,34.1,25.3875,95,95,7.4625,33.1,63,11.73333333,373,1077
Ratnapura,2,12/22/2008,12,2008,52,12/29/2008,28.975,20.55,34.275,23.6875,14.9,14.9,7.5,26.6,51,11.73333333,376,1080
Ratnapura,1,12/29/2008,12,2008,1,1/5/2009,28.575,19.9375,32.925,22.4625,0.6,0.6,6.8875,21.2,3,11.74166667,379,1084
Ratnapura,2,1/5/2009,1,2009,2,1/12/2009,28.85,21.1125,34.375,24.4,24.4,24.4,6.7625,27,51,11.75625,382,1087
Ratnapura,5,1/12/2009,1,2009,3,1/19/2009,29.625,20.55,34.525,23.4625,7.3,7.3,7.125,28.8,51,11.775,384,1091
Ratnapura,2,1/19/2009,1,2009,4,1/26/2009,29.2625,21.25,33.675,24.5125,12.5,12.5,8.1625,31.7,51,11.80208333,385,1093
Ratnapura,7,1/26/2009,1,2009,5,2/2/2009,28.975,20.5375,34.9875,23.8625,28.9,28.9,7.1125,31.7,3,11.82916667,386,1096
Ratnapura,2,2/2/2009,2,2009,6,2/9/2009,29.5875,20.05,34.05,22.85,0.2,0.2,10.6875,33.1,3,11.86458333,386,1098
Ratnapura,4,2/9/2009,2,2009,7,2/16/2009,30.8,19.625,34.4125,21.9375,0.5,0.5,12.5625,34.6,1,11.89791667,385,1099
Ratnapura,3,2/16/2009,2,2009,8,2/23/2009,31.2875,22.1875,36.8,25.8625,24.8,24.8,9.125,32,51,11.9375,383,1100
Ratnapura,1,2/23/2009,2,2009,9,3/2/2009,30.5125,21.2375,37.3125,24.9875,25.2,25.2,9.3875,30.2,51,11.97083333,381,1100
Ratnapura,1,3/2/2009,3,2009,10,3/9/2009,30.4625,21.7375,35.675,25.6125,30,30,11.2625,32.8,51,12.01875,378,1100
Ratnapura,3,3/9/2009,3,2009,11,3/16/2009,29.5,21.925,36.6625,26,84.9,84.9,8.55,29.5,63,12.06875,375,1100
Ratnapura,2,3/16/2009,3,2009,12,3/23/2009,29.8875,21.75,36.9125,25.8125,28,28,7.7625,27.4,61,12.11041667,372,1099
Ratnapura,3,3/23/2009,3,2009,13,3/30/2009,29.925,22.1375,37.325,26.3,74.4,74.4,8.6,32,63,12.15,369,1098
Ratnapura,7,3/30/2009,3,2009,14,4/6/2009,29.8625,21.975,37.1375,26.0875,77.4,77.4,8.275,26.6,63,12.19375,366,1097
Ratnapura,0,4/6/2009,4,2009,15,4/13/2009,29,22.6375,35.6125,27.075,121.1,121.1,10.4,36.4,53,12.23958333,362,1097
Ratnapura,2,4/13/2009,4,2009,16,4/20/2009,29.4875,23.65,35.9625,28.775,21.2,21.2,13.9375,38.9,51,12.275,359,1096
Ratnapura,2,4/20/2009,4,2009,17,4/27/2009,29.4,23.2125,35.9625,28.175,27.8,27.8,12.075,30.6,53,12.31875,356,1096
Ratnapura,10,4/27/2009,4,2009,18,5/4/2009,29.275,23.3625,36,28.45,26.8,26.8,12.5625,33.8,51,12.35416667,354,1096
Ratnapura,20,5/4/2009,5,2009,19,5/11/2009,29.2875,23.7375,36.4625,28.9125,29.5,29.5,11.4875,34.6,61,12.39166667,353,1096
Ratnapura,55,5/11/2009,5,2009,20,5/18/2009,29.1125,24.025,35.6625,29.1125,64.9,64.9,12.575,35.3,61,12.42291667,352,1097
Ratnapura,83,5/18/2009,5,2009,21,5/25/2009,27.375,23.7,32,27.775,155,155,17.675,56.2,63,12.45625,351,1098
Ratnapura,77,5/25/2009,5,2009,22,6/1/2009,27.9875,23.725,33.075,28.4,67.3,67.3,17.325,50.8,61,12.48125,351,1099
Ratnapura,61,6/1/2009,6,2009,23,6/8/2009,27.9125,23.4125,32.7625,27.9,43.4,43.4,17.9,49.7,53,12.49375,351,1101
Ratnapura,94,6/8/2009,6,2009,24,6/15/2009,27.75,23.125,32.825,27.4625,65.3,65.3,15.425,46.1,51,12.50833333,352,1103
Ratnapura,112,6/15/2009,6,2009,25,6/22/2009,27.675,23.2375,32.4125,27.6125,77.9,77.9,16.975,49,63,12.5125,354,1104
Ratnapura,76,6/22/2009,6,2009,26,6/29/2009,27.3125,23.125,32.3,27.2375,106.6,106.6,15.525,49.3,63,12.51458333,355,1106
Ratnapura,69,6/29/2009,6,2009,27,7/6/2009,27.125,22.7375,31.875,26.5875,81.7,81.7,16.7625,58.7,63,12.50416667,357,1107
Ratnapura,104,7/6/2009,7,2009,28,7/13/2009,28.225,22.55,33.4375,26.7375,39.9,39.9,16.4625,48.6,53,12.48541667,358,1108
Ratnapura,79,7/13/2009,7,2009,29,7/20/2009,27.8125,22.675,32.85,26.6625,47.1,47.1,16.6,55.1,53,12.4625,360,1108
Ratnapura,85,7/20/2009,7,2009,30,7/27/2009,28.1875,22.5625,32.8125,26.675,27.4,27.4,18.95,55.8,51,12.44375,361,1108
Ratnapura,64,7/27/2009,7,2009,31,8/3/2009,27.7,22.7375,32.7,27.1875,39,39,15.5,46.4,53,12.41875,362,1107
Ratnapura,46,8/3/2009,8,2009,32,8/10/2009,27.55,22.8375,32.35,27.15,69.7,69.7,17.3875,48.6,63,12.37916667,362,1105
Ratnapura,67,8/10/2009,8,2009,33,8/17/2009,27.725,22.775,32.9125,27.4125,96.8,96.8,16.425,43.9,63,12.34375,362,1103
Ratnapura,51,8/17/2009,8,2009,34,8/24/2009,27.6,22.6375,33.0625,26.9375,92.2,92.2,13.4,41,63,12.3125,362,1100
Ratnapura,30,8/24/2009,8,2009,35,8/31/2009,27.525,22.55,32.6,26.75,102.4,102.4,15.45,47.2,63,12.26875,361,1097
Ratnapura,32,8/31/2009,8,2009,36,9/7/2009,27,22.7875,31.3,26.7375,103.4,103.4,18.4,51.1,63,12.22708333,360,1094
Ratnapura,20,9/7/2009,9,2009,37,9/14/2009,27.875,22.6625,32.4875,26.9125,53.3,53.3,16.8375,48.6,51,12.18333333,359,1090
Ratnapura,19,9/14/2009,9,2009,38,9/21/2009,28.125,22.5875,33.4625,27.025,67.1,67.1,15.9625,41.4,51,12.14375,358,1087
Ratnapura,12,9/21/2009,9,2009,39,9/28/2009,28.175,22.4125,33.5875,26.6375,54.5,54.5,16.6125,47.2,53,12.09791667,357,1083
Ratnapura,14,9/28/2009,9,2009,40,10/5/2009,27.2875,23.1125,31.775,26.7375,91,91,19.1375,58.3,63,12.05625,356,1079
Ratnapura,11,10/5/2009,10,2009,41,10/12/2009,28.4,21.85,33.3875,25.8625,13.2,13.2,15.0875,40.7,51,12.01458333,355,1076
Ratnapura,6,10/12/2009,10,2009,42,10/19/2009,29.1125,22.4125,35.8125,26.6625,97.6,97.6,10.4875,29.2,51,11.97083333,355,1073
Ratnapura,5,10/19/2009,10,2009,43,10/26/2009,29.5375,21.85,36.15,25.8625,44.9,44.9,8.6875,27,51,11.93125,355,1070
Ratnapura,7,10/26/2009,10,2009,44,11/2/2009,29.0875,22.5875,36.275,27.075,306.9,306.9,7.95,29.2,65,11.89791667,355,1068
Ratnapura,9,11/2/2009,11,2009,45,11/9/2009,28.125,22.925,34.1125,27.2125,153.6,153.6,9.0875,34.9,63,11.86041667,356,1067
Ratnapura,10,11/9/2009,11,2009,46,11/16/2009,28.1125,22.5875,34.125,26.875,101.7,101.7,9.1875,38.5,65,11.82083333,357,1067
Ratnapura,16,11/16/2009,11,2009,47,11/23/2009,27.425,22.2375,32.9625,26.5625,178.4,178.4,9.1875,27,63,11.8,359,1067
Ratnapura,7,11/23/2009,11,2009,48,11/30/2009,28.625,21.4625,35.15,25.4,90.4,90.4,7.75,27,63,11.77083333,362,1068
Ratnapura,7,11/30/2009,11,2009,49,12/7/2009,28.425,22.1375,34.9375,26.4375,117.9,117.9,7.9875,26.6,63,11.75625,365,1070
Ratnapura,7,12/7/2009,12,2009,50,12/14/2009,27.7875,22.875,32.775,27.225,61.2,61.2,11.675,40.7,63,11.74375,369,1073
Ratnapura,5,12/14/2009,12,2009,51,12/21/2009,28.8375,22.0625,35.125,26.175,41.1,41.1,7.425,32.8,61,11.73333333,372,1076
Ratnapura,2,12/21/2009,12,2009,52,12/28/2009,28.2875,22.475,34.8875,26.975,105.1,105.1,6.05,34.2,63,11.73333333,376,1080
Ratnapura,9,12/28/2009,12,2009,53,1/4/2010,28.8,21.8125,34.725,25.775,35.3,35.3,7.625,26.6,51,11.73541667,379,1083
